Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Zambia,World,Consumer goods,Export,Export(US$ Mil),            435.97,            794.25,            561.77,            439.97,            423.65,            481.03,            864.37,            869.39,            462.09,            371.09,            248.95,            468.39,            494.91,            280.17,            308.11,            361.16,            122.48,            128.86,            107.37,            112.43,             93.57,             66.57,             34.21,             28.70,             25.85,,,,,,,
Zambia,World,Food Products,Export,Export(US$ Mil),            388.91,            434.82,            357.80,            289.25,            318.94,            485.61,            759.09,            494.79,            332.64,            312.88,            215.07,            155.03,            166.27,            146.10,            166.02,            116.10,             62.55,             59.64,             55.07,             43.25,             58.48,             38.11,             27.85,             32.85,             20.59,,,,,,,
Zambia,World,Footwear,Export,Export(US$ Mil),              1.27,              1.84,              1.22,              4.69,              0.89,              1.27,              2.23,              2.47,              2.02,              1.69,              2.41,              2.49,              1.97,              2.51,              2.42,              6.73,              2.61,              3.57,              0.80,              1.08,              0.45,              4.08,              0.45,              0.38,              0.10,,,,,,,
Zambia,World,Fuels,Export,Export(US$ Mil),             76.23,             92.66,             77.35,             60.77,            112.13,            107.14,            199.64,            118.14,             54.23,             36.30,             38.27,             35.97,             51.92,             31.92,             18.63,             32.08,             25.72,             18.00,             11.75,             11.48,             10.39,             15.39,              8.81,             34.54,             34.46,,,,,,,
Zambia,World,Hides and Skins,Export,Export(US$ Mil),              4.91,              6.09,              9.16,             11.59,             12.98,             55.09,             50.99,              6.64,              4.99,              4.28,              7.68,              5.92,              5.83,              6.77,             38.04,              4.29,              2.90,              3.59,              4.22,              3.73,              3.10,              2.52,              2.88,              2.42,              1.52,,,,,,,
Zambia,World,Intermediate goods,Export,Export(US$ Mil),           6049.22,           7685.42,           6859.01,           5012.65,           5497.77,           8376.95,           8542.67,           7310.48,           7525.66,           5417.51,           3102.04,           3522.39,           3544.40,           2731.47,           1518.57,            850.49,            663.81,            655.62,            698.94,            573.02,            566.37,            769.91,            853.89,            800.23,            986.39,,,,,,,
Zambia,World,Mach and Elec,Export,Export(US$ Mil),            181.67,            167.34,            138.00,            391.31,            155.74,            230.11,            328.41,            188.25,            118.18,            115.19,            104.93,            120.38,            100.00,            106.24,             25.24,             20.26,             12.47,             26.11,             17.25,             12.03,             78.65,             20.32,              8.48,              9.61,             10.92,,,,,,,
Zambia,World,Metals,Export,Export(US$ Mil),           5226.72,           7056.94,           6397.11,           4607.82,           4946.98,           7439.67,           7176.34,           6787.42,           7047.82,           5160.43,           2898.30,           3597.86,           3593.63,           2728.71,           1512.87,            961.56,            650.05,            639.61,            676.75,            625.16,            575.71,            715.94,            871.41,            726.56,            912.58,,,,,,,
Zambia,World,Minerals,Export,Export(US$ Mil),            267.36,            223.15,            195.39,            201.76,            132.69,            195.57,            367.65,            192.42,            293.64,            447.55,            228.72,            619.10,            331.42,            520.98,            161.95,             64.66,             25.75,             17.64,             12.52,             31.18,            115.90,             51.78,             29.65,              9.04,              7.16,,,,,,,
Zambia,World,Miscellaneous,Export,Export(US$ Mil),              7.83,             12.21,              8.05,              8.47,             23.52,             13.84,             66.67,             17.34,              9.31,             11.99,             10.44,              8.82,             24.37,              2.32,              1.84,              2.23,              1.08,              6.91,              3.11,              3.59,              6.47,             12.76,              2.35,              1.84,              0.83,,,,,,,
