Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
European Union,World,Vegetable,Export,Export Product share(%),      1.63,      1.54,      1.63,      1.81,      1.80,      1.77,      1.77,      1.61,      1.60,      1.58,      1.54,      1.53,      1.29,      1.21,      1.21,      1.27,      1.48,      1.47,      1.36,      1.49,,,,,,,,,,,,
European Union,World,Wood,Export,Export Product share(%),      2.31,      2.39,      2.44,      2.46,      2.42,      2.46,      2.45,      2.53,      2.59,      2.78,      2.73,      2.64,      2.85,      2.95,      2.88,      3.15,      3.18,      3.17,      3.14,      3.27,,,,,,,,,,,,
European Union,World,Capital goods,Import,Import Product share(%),     28.90,     28.66,     29.10,     29.33,     28.33,     24.88,     24.03,     23.29,     23.73,     26.82,     25.67,     23.94,     26.22,     26.40,     28.87,     29.93,     30.05,     30.27,     32.45,     33.93,,,,,,,,,,,,
European Union,World,Consumer goods,Import,Import Product share(%),     30.54,     30.38,     30.68,     31.16,     31.21,     30.49,     29.91,     28.57,     28.85,     29.04,     30.10,     26.65,     28.69,     28.09,     28.09,     28.59,     29.18,     27.94,     26.37,     24.98,,,,,,,,,,,,
European Union,World,Intermediate goods,Import,Import Product share(%),     20.25,     18.80,     19.57,     20.77,     19.22,     17.88,     17.12,     18.26,     18.59,     17.99,     17.81,     17.69,     19.18,     17.41,     16.34,     17.32,     17.36,     17.39,     17.13,     16.52,,,,,,,,,,,,
European Union,World,Raw materials,Import,Import Product share(%),     17.98,     19.41,     18.05,     16.09,     18.29,     23.71,     25.79,     26.69,     25.64,     22.94,     20.75,     25.14,     22.33,     22.21,     22.03,     19.51,     18.30,     17.85,     18.15,     18.80,,,,,,,,,,,,
European Union,World,All Products,Tariff,Maximum Rate (%),   3000.00,    265.41,    275.99,    340.25,    375.61,    361.96,    351.33,    363.93,    386.70,    429.18,    416.75,    457.68,    440.44,   2454.20,   2516.08,    377.20,    361.45,    428.21,   1534.03,   1437.65,,,,,,,,,,,,
European Union,World,All Products,Tariff,Simple Average (%),      2.55,      2.46,      2.48,      2.48,      2.73,      2.76,      2.21,      2.28,      2.30,      2.78,      2.44,      2.37,      2.53,      2.75,      2.69,      2.64,      2.54,      2.57,      4.26,      3.30,,,,,,,,,,,,
European Union,World,All Products,Tariff,Weighted Average (%),      1.84,      1.83,      1.96,      2.09,      2.02,      2.03,      1.49,      1.46,      1.59,      2.13,      1.85,      1.72,      2.24,      2.30,      2.46,      2.24,      2.52,      2.45,      3.37,      2.41,,,,,,,,,,,,
European Union,World,Capital goods,Tariff,Weighted Average (%),      0.76,      0.79,      0.86,      0.83,      0.98,      0.97,      0.59,      0.63,      0.66,      1.11,      0.78,      0.85,      1.13,      1.08,      1.03,      0.93,      0.93,      0.97,      1.16,      0.97,,,,,,,,,,,,
European Union,World,Consumer goods,Tariff,Weighted Average (%),      3.38,      3.31,      3.51,      3.44,      3.45,      3.47,      2.53,      2.49,      2.67,      3.65,      2.92,      2.91,      3.86,      3.88,      4.16,      3.62,      4.10,      4.12,      5.31,      4.31,,,,,,,,,,,,
European Union,World,Intermediate goods,Tariff,Weighted Average (%),      1.57,      1.68,      1.71,      1.76,      1.81,      1.81,      1.40,      1.42,      1.64,      2.04,      1.72,      1.60,      1.87,      2.30,      2.44,      2.36,      2.26,      1.84,      3.57,      2.08,,,,,,,,,,,,
European Union,World,Raw materials,Tariff,Weighted Average (%),      0.80,      0.80,      0.94,      1.07,      0.76,      0.77,      0.66,      0.64,      0.97,      1.08,      1.38,      1.11,      1.50,      1.57,      2.00,      2.06,      2.66,      2.68,      4.19,      2.69,,,,,,,,,,,,
European Union,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
