Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Mexico,World,Food Products,Export,Export(US$ Mil),          15721.95,          14558.59,          13276.30,          11195.68,          10695.01,          10602.56,          10642.34,           9224.81,           9519.94,           8091.61,           7137.06,           7100.99,           6303.20,           6053.55,           4878.17,           4036.34,           3615.33,           3470.05,           3108.45,           2942.97,           2517.93,           2494.39,           2195.73,           1913.01,           1487.59,           1076.59,            854.96,            748.23,            763.95,            633.07,,
Mexico,World,Footwear,Export,Export(US$ Mil),            743.27,            754.89,            694.97,            667.28,            752.08,            768.78,            783.51,            683.07,            555.70,            459.18,            367.99,            386.40,            394.60,            380.43,            365.64,            361.65,            381.55,            396.98,            429.01,            470.60,            485.59,            501.99,            537.99,            403.84,            297.87,            253.38,            304.33,            292.57,            114.35,             89.08,,
Mexico,World,Fuels,Export,Export(US$ Mil),          25010.38,          29763.90,          22734.59,          18123.83,          22508.76,          41572.87,          48679.87,          52100.32,          55700.98,          41071.40,          30501.52,          50165.03,          42597.33,          38639.54,          31886.09,          23281.75,          18523.42,          14305.63,          12629.88,          16073.28,           9728.60,           6978.04,          11048.18,          11456.37,           8203.02,           7215.77,           7282.19,           8120.84,           8090.49,           9868.26,,
Mexico,World,Hides and Skins,Export,Export(US$ Mil),            687.41,            785.83,            640.49,            654.81,            754.22,            780.88,            709.79,            731.82,            577.85,            479.59,            414.93,            514.49,            564.57,            549.16,            526.86,            459.07,            437.38,            357.74,            479.65,            660.71,            556.17,            530.73,            473.21,            400.51,            342.61,            249.10,            214.24,            171.03,             65.61,             70.08,,
Mexico,World,Intermediate goods,Export,Export(US$ Mil),          27698.22,          28979.84,          27083.78,          25558.76,          26363.10,          29239.21,          40184.19,          42375.28,          41208.83,          32109.33,          23733.21,          29852.38,          26182.00,          23264.05,          20024.81,          16760.18,          13474.13,          12583.46,          12375.64,          13353.03,          11257.67,          11411.21,          12129.86,          11383.05,          11133.33,           6894.11,           5799.52,           5342.83,           4450.95,           4479.79,,
Mexico,World,Mach and Elec,Export,Export(US$ Mil),         159638.27,         156332.93,         146576.75,         137130.36,         139155.24,         139131.20,         131715.51,         128382.30,         118902.68,         113053.51,          89335.97,         108852.01,          95897.81,          94340.65,          81072.55,          75473.14,          66381.41,          65990.31,          66948.39,          69704.15,          56937.47,          47163.88,          41301.43,          34467.49,          29121.68,          23908.45,          18859.13,          15870.63,           3697.20,           3418.91,,
Mexico,World,Metals,Export,Export(US$ Mil),          18635.34,          19214.95,          16756.73,          15691.21,          15521.63,          17468.59,          16791.77,          16566.37,          16831.79,          13740.53,          10640.59,          16162.87,          15050.01,          13267.35,          10889.55,           9096.40,           6804.63,           7170.50,           6941.98,           7002.70,           5901.72,           6462.27,           6599.05,           5608.95,           5463.73,           3318.05,           3033.88,           2576.82,           1748.04,           1710.55,,
Mexico,World,Minerals,Export,Export(US$ Mil),           6242.90,           6306.98,           5452.56,           4410.82,           4542.03,           5149.99,           4843.31,           4989.62,           4098.33,           2463.55,           1519.47,           2046.42,           1821.58,           1402.90,           1275.94,            960.95,            539.15,            430.89,            483.56,            617.66,            558.89,            573.05,            626.26,            602.66,            608.35,            374.11,            343.69,            443.10,            589.58,            657.78,,
Mexico,World,Miscellaneous,Export,Export(US$ Mil),          42499.13,          40534.71,          37910.54,          35936.18,          34593.60,          33065.43,          26683.76,          25659.88,          21326.36,          19220.05,          16355.97,          18940.41,          26582.43,          17012.91,          15500.77,          13049.52,          11862.22,          12124.07,          10705.72,           9939.63,           8362.26,           7353.23,           6384.89,           5003.41,           3825.58,           3291.73,           2893.02,           2272.44,            464.12,            369.37,,
Mexico,World,Plastic or Rubber,Export,Export(US$ Mil),          12793.93,          12766.17,          11863.63,          10925.63,          10932.40,          11228.92,          10558.17,           9992.52,           8832.87,           7418.47,           5808.44,           6856.09,           6717.73,           6173.63,           5688.35,           4906.85,           3964.22,           3536.88,           3590.71,           3912.48,           3226.01,           2845.74,           2720.85,           2288.64,           2158.93,           1681.96,           1496.64,           1322.57,            546.19,            515.60,,
