Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Spain,World,Vegetable,Export,Export(US$ Mil),          25161.35,          25631.51,          24693.36,          23054.29,          21784.55,          23705.42,          22461.48,          20176.08,          19488.26,          17850.43,          17025.77,          19148.17,          16732.82,          14231.63,          13390.57,          13334.62,          12112.60,           9862.02,           8270.25,           7586.76,           8216.02,           8990.40,           9229.77,           8681.71,           7872.71,           6778.80,           5923.87,           5877.43,           5873.73,           5035.56,           4225.63,
Spain,World,Wood,Export,Export(US$ Mil),           7949.50,           8453.94,           7756.19,           7209.29,           7074.79,           8384.56,           8443.83,           7891.10,           8939.32,           7767.52,           7006.04,           8912.16,           8258.02,           7096.10,           6441.80,           6399.31,           5553.40,           4754.93,           4442.90,           4305.89,           3931.28,           3842.57,           3722.11,           3395.03,           3508.15,           2572.84,           2104.09,           2362.35,           2103.68,           2102.56,           1848.41,
Spain,World,All Products,Export,Exports (in US$ Mil),         337215.11,         346064.32,         311600.62,         283761.07,         276958.51,         319651.83,         310963.65,         285936.45,         298170.96,         246265.33,         223132.21,         279197.24,         253753.92,         214048.70,         192798.43,         182727.35,         156004.71,         125872.28,         116148.84,         113343.23,         111492.93,         109251.19,         106240.70,         101592.29,          89616.06,          73187.88,          60968.48,          64317.51,          60184.92,          55632.23,          44463.71,
Spain,World,Capital goods,Import,Import(US$ Mil),          88544.41,          90402.47,          84690.57,          78012.44,          75451.15,          77855.78,          70071.98,          64435.40,          77319.82,          72169.68,          68081.55,         107842.02,         107786.78,          91086.97,          82968.02,          76075.40,          61681.49,          48765.33,          47490.40,          49094.80,          49979.91,          43161.85,          37605.57,          37919.58,          33160.81,          26990.37,          23111.74,          29296.98,          29668.56,          28830.13,          23801.39,
Spain,World,Consumer goods,Import,Import(US$ Mil),         136489.14,         140796.51,         130249.62,         117814.30,         115878.86,         132455.23,         121445.64,         119000.58,         137665.34,         123359.32,         117157.58,         154253.34,         143516.56,         120539.12,         105282.03,          93823.36,          74369.54,          57829.47,          52220.25,          48630.63,          46097.08,          41063.11,          36421.19,          34882.27,          32529.67,          27748.99,          25287.60,          31453.50,          25968.11,          22113.21,          16758.14,
Spain,World,Intermediate goods,Import,Import(US$ Mil),          74977.90,          78440.13,          69290.16,          61200.58,          61552.15,          68637.14,          65142.20,          63434.72,          71672.86,          61753.27,          54916.41,          80403.35,          78450.31,          64809.83,          56187.19,          52823.14,          43591.67,          34759.71,          32085.90,          31191.23,          31093.30,          30839.01,          28833.53,          28289.02,          28366.10,          21240.82,          16980.01,          21533.71,          20661.21,          19769.07,          16277.16,
Spain,World,Raw materials,Import,Import(US$ Mil),          60002.78,          67567.85,          56918.28,          45490.20,          51439.26,          73569.16,          75180.07,          77455.13,          74484.37,          56872.47,          46437.27,          74612.68,          59578.93,          52083.64,          43811.14,          34811.71,          27564.12,          23479.77,          22138.41,          23347.88,          18702.55,          18129.56,          19836.87,          20566.04,          19313.53,          16484.84,          14335.52,          17407.10,          16902.66,          16845.91,          14505.25,
Spain,World,All Products,Import,Imports (in US$ Mil),         375485.17,         391056.71,         341421.16,         302931.26,         304708.11,         352758.97,         332266.85,         325835.18,         362834.52,         315547.20,         287501.64,         418707.46,         391236.95,         329942.24,         289610.79,         259264.83,         208548.70,         165919.56,         154992.57,         152898.17,         147865.87,         134522.63,         124417.65,         123182.90,         113398.60,          92502.41,          79749.46,          99756.94,          93328.45,          87703.18,          71430.82,
Spain,...,...,Development,"GNI per capita, Atlas method (current US$)",  30360.00,  29350.00,  27090.00,  27530.00,  28430.00,  29130.00,  29210.00,  29520.00,  30950.00,  31880.00,  32460.00,  32190.00,  29740.00,  27820.00,  25870.00,  22070.00,  18030.00,  15590.00,  15520.00,  15770.00,  15480.00,  15440.00,  15820.00,  15560.00,  14830.00,  14470.00,  15010.00,  15610.00,  13700.00,  12210.00,  10700.00,   9410.00
Spain,...,...,Trade Indicator,HH Market concentration index,      0.06,      0.06,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.11,      0.16,      0.23,      0.25,      0.24,
Spain,...,...,Trade Indicator,Index of export market penetration,     27.84,     30.13,     31.03,     30.56,     29.76,     29.32,     29.24,     28.41,     28.11,     27.95,     27.15,     27.66,     27.59,     27.19,     26.40,     26.34,     26.15,     25.88,     25.53,     24.24,     21.65,     20.73,     19.64,     18.13,     16.84,     15.01,     11.38,     10.49,      8.77,      8.62,      7.56,
Spain,...,...,Development,Trade (% of GDP),     66.78,     67.57,     66.69,     63.77,     64.21,     63.87,     62.00,     60.85,     58.79,     52.93,     46.99,     55.98,     57.75,     56.18,     54.76,     54.52,     53.46,     55.10,     58.00,     60.08,     54.64,     52.66,     51.17,     46.25,     44.78,     41.64,     36.95,     35.98,     35.48,     35.61,     37.38,     36.71
Spain,...,...,Development,Trade Balance (% of GDP),      3.01,      2.72,      3.61,      3.99,      3.04,      3.10,      3.93,      2.07,      0.28,     -1.02,     -0.87,     -4.74,     -5.78,     -5.69,     -4.80,     -3.70,     -2.21,     -1.99,     -2.27,     -2.96,     -1.93,     -0.46,      0.17,     -0.18,     -1.12,     -1.02,     -1.53,     -3.60,     -3.96,     -4.16,     -4.18,     -2.11
Spain,...,...,Development,Trade in services (% of GDP),     17.42,     16.70,     16.47,     15.92,     15.36,     14.92,     14.04,     14.10,     13.69,     12.63,     12.34,     13.27,     13.48,     13.72,     13.24,     13.05,     13.31,     13.93,     14.37,     14.25,     13.21,     12.54,     11.68,     10.83,     10.30,      9.93,      9.40,      8.62,      8.05,      8.20,      9.16,      9.62
Spain,China,All Products,Import,Partner share(%)-Top 5 Import Partner,      8.69,      8.13,      8.54,      8.71,      8.61,      7.51,      6.94,      6.96,      7.15,      7.92,      7.00,      7.23,      6.49,      5.47,      5.03,      4.09,,,,,,,,,,,,,,,,
Spain,France,All Products,Export,Partner share(%)-Top 5 Export Partner,     14.57,     14.84,     15.00,     15.23,     15.47,     15.74,     16.07,     16.22,     17.95,     18.28,     19.34,     18.23,     18.80,     18.71,     19.19,     19.39,     19.20,     19.02,     19.52,     19.44,     19.51,     19.47,     18.28,     20.28,     20.53,     20.15,     18.93,     20.22,     19.99,     20.79,     19.60,
Spain,France,All Products,Import,Partner share(%)-Top 5 Import Partner,      9.96,     10.47,     11.04,     11.30,     10.94,     11.02,     10.90,     10.50,     10.84,     10.73,     11.71,     11.11,     12.28,     12.76,     14.10,     15.28,     16.10,     16.42,     16.75,     17.10,     17.89,     18.37,     17.56,     17.83,     17.22,     17.46,     16.78,     15.87,     15.18,     14.66,     13.67,
Spain,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,     10.31,     10.48,     11.09,     11.42,     10.85,     10.36,     10.06,     10.47,     10.18,     10.47,     11.07,     10.52,     10.75,     10.91,     11.36,     11.63,     11.96,     11.49,     11.85,     12.37,     13.14,     13.63,     13.38,     14.69,     15.41,     14.21,     14.62,     15.69,     15.93,     13.40,     11.86,
Spain,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,     11.91,     12.16,     12.85,     13.41,     13.12,     12.18,     11.09,     10.70,     11.79,     11.74,     13.43,     13.94,     15.31,     14.19,     14.75,     16.01,     16.34,     16.14,     15.54,     14.87,     15.77,     15.47,     14.78,     14.80,     15.24,     14.61,     14.95,     16.40,     16.19,     16.41,     16.07,
Spain,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,      7.71,      7.80,      8.02,      7.90,      7.44,      7.24,      7.01,      7.41,      7.94,      8.77,      8.18,      8.02,      8.90,      8.52,      8.37,      9.03,      9.73,      9.42,      9.02,      8.77,      9.00,      9.25,      9.74,      8.71,      9.10,      9.21,      9.09,     10.89,     11.36,     10.70,      9.66,
Spain,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.13,      6.40,      6.71,      6.57,      6.27,      5.96,      5.84,      6.14,      6.56,      7.01,      7.24,      7.69,      8.72,      8.27,      8.54,      9.09,      9.11,      9.05,      9.23,      8.78,      9.35,      9.92,      9.57,      9.62,      9.10,      8.94,      8.45,      9.83,     10.05,     10.16,     10.42,
Spain,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      4.35,,,,,,,,,      4.02,,,,,,,,,,,,,,,
Spain,Portugal,All Products,Export,Partner share(%)-Top 5 Export Partner,      7.27,      7.27,      7.26,      7.03,      7.15,      7.38,      7.47,      6.86,      8.02,      8.92,      9.20,      8.84,      8.65,      8.90,      9.57,      9.76,      9.59,     10.18,     10.19,      9.37,     10.02,      9.42,      9.07,      8.78,      8.35,      7.78,      7.25,      7.52,      6.59,      6.06,,
Spain,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.53,      6.35,      6.79,      7.83,      7.29,      6.91,      6.73,      6.14,      6.32,      6.19,      6.31,      7.07,      7.72,      7.97,      8.40,      9.03,      9.35,      9.65,      9.03,      8.32,      8.35,      8.42,      8.75,      8.29,      7.99,      8.22,      8.24,      7.66,      7.68,      8.99,      9.97,
Spain,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      4.23,,,,      4.53,      4.81,      4.60,      4.96,      5.06,      5.68,      6.14,      6.41,      6.52,      7.03,      7.02,      7.47,      7.70,      8.12,      8.28,      7.77,      7.85,      7.44,      7.30,      7.53,      7.16,      6.49,
Spain,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      7.37,
Spain,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,      4.49,      4.73,      4.67,,      4.08,,      4.05,,,,,,,,,      4.11,      4.54,      5.25,      5.50,      5.72,      6.26,      6.18,      6.64,      7.30,      7.30,      7.40,      7.97,      8.35,      9.05,
Spain,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,      5.11,      4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
