Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
"Congo, Rep.",India,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            735.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            740.21,,,,,,,,,,,,,,,,,,,,,,,            189.61,            191.79,            226.30,,,,,
"Congo, Rep.",Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,            228.91,,,,,,,,,,,,,,             17.06,             66.22,,,,,
"Congo, Rep.","Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,           1906.17,            678.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Malta,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,            213.32,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Namibia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,            399.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            229.09,,,,,,,           1055.35,,,,,,,,,,,,,,,,,            130.73,,,,,,,
"Congo, Rep.",Netherlands,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,           1160.65,,,,,,,,,,,,,,,,,,,,             24.60,             27.47,,,,,
"Congo, Rep.",Nigeria,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,            314.49,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Nigeria,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,            806.23,,,,            475.82,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Norway,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,            808.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.","Other Asia, nes",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,            804.32,            513.92,            636.53,            582.60,            554.98,,,,,,,,,,,,            256.86,            118.79,             52.20,,,,,
"Congo, Rep.",Panama,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,            846.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Portugal,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,            429.99,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Singapore,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            452.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Singapore,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,            282.58,,,           1413.05,            735.69,,,            571.88,            440.96,            457.46,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",South Africa,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,            311.08,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Spain,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            144.91,,            924.41,           2247.85,            913.15,,,,,,,,,,,,,,,,,,,,,             28.08,             17.27,,,,,
"Congo, Rep.",Spain,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,            540.77,,,,,,,,,,,,,,,,,,,,,,,,,
